NU_ANO,CO_UF_ESCOLA,SG_UF_ESCOLA,CO_MUNICIPIO_ESCOLA,NO_MUNICIPIO_ESCOLA,CO_ESCOLA_EDUCACENSO,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_CN,NU_MEDIA_CH,NU_MEDIA_LP,NU_MEDIA_MT,NU_MEDIA_RED,NU_MEDIA_OBJ,NU_MEDIA_TOT,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
2009,24,RN,2403251,Parnamirim,24080462,COLEGIO E CURSO GENESIS LTDA ME,4,1,28,,11,39.3,527.35,515.77,495.2,506.28,609.09,,,,,,88.5,11.5,0.0,De 1 a 30 alunos
2012,24,RN,2403251,Parnamirim,24080462,COLEGIO E CURSO GENESIS LTDA ME,4,1,42,,40,95.24,526.39,559.86,531.13,563.4,565.5,,,,,,97.3,2.7,0.0,De 31 a 60 alunos
2010,24,RN,2403251,Parnamirim,24080462,COLEGIO E CURSO GENESIS LTDA ME,4,1,27,,18,66.7,528.65,562.92,534.94,545.58,652.78,,,,,,94.6,4.6,0.8,De 1 a 30 alunos
2014,24,RN,2403251,Parnamirim,24080462,COLEGIO E CURSO GENESIS LTDA ME,4,1,40,0.0,39,97.5,509.03,549.93,524.24,501.4,564.62,,,,74.5,74.36,90.8,8.5,0.7,De 31 a 60 alunos
2013,24,RN,2403251,Parnamirim,24080462,COLEGIO E CURSO GENESIS LTDA ME,4,1,56,0.0,51,91.07,496.61,543.21,522.19,534.59,567.06,,,,69.0,,89.7,8.2,2.1,De 31 a 60 alunos
2012,24,RN,2403251,Parnamirim,24080470,E E DOM NIVALDO MONTE,2,1,227,,118,51.98,443.08,499.53,470.85,449.57,480.68,,,,,,75.7,6.8,17.5,Maior que 90 alunos
2010,24,RN,2403251,Parnamirim,24080470,E E DOM NIVALDO MONTE,2,1,200,,81,34.3,458.3,519.6,488.04,472.73,567.53,,,,,,78.2,6.2,15.6,Maior que 90 alunos
2013,24,RN,2403251,Parnamirim,24080470,EE DOM NIVALDO MONTE,2,1,219,0.0,141,64.38,450.12,500.19,479.39,478.9,514.61,,,,40.1,,78.6,9.2,12.2,Maior que 90 alunos
2009,24,RN,2403251,Parnamirim,24080470,E E DOM NIVALDO MONTE,2,1,199,,62,31.2,462.49,447.44,467.73,452.81,510.48,,,,,,65.6,11.4,23.0,Maior que 90 alunos
2014,24,RN,2403251,Parnamirim,24080470,EE DOM NIVALDO MONTE,2,1,223,0.0,143,64.13,458.43,524.32,497.95,444.37,449.37,,,,45.5,76.92,70.2,25.6,4.2,Maior que 90 alunos
2015,24,RN,2403251,Parnamirim,24080470,EE DOM NIVALDO MONTE,2,1,174,2.0,111,63.79,455.68,533.8,484.62,439.96,529.91,,,Grupo 3,45.9,76.58,64.7,16.0,19.3,Maior que 90 alunos
2015,24,RN,2401008,Apodi,24080578,ESCOLA ESTADUAL VALDEMIRO PEDRO VIANA,2,2,19,0.0,14,73.68,432.31,520.76,457.76,432.06,477.14,,,Grupo 1,50.0,85.71,91.8,2.7,5.5,De 1 a 30 alunos
2013,24,RN,2401008,Apodi,24080578,ESCOLA ESTADUAL VALDEMIRO PEDRO VIANA,2,2,30,0.0,23,76.67,431.67,469.58,440.33,444.27,447.83,,,,55.3,,85.7,4.4,9.9,De 1 a 30 alunos
2014,24,RN,2401008,Apodi,24080578,ESCOLA ESTADUAL VALDEMIRO PEDRO VIANA,2,2,23,0.0,17,73.91,457.86,496.99,445.44,431.92,445.88,,,,46.2,94.12,95.2,3.2,1.6,De 1 a 30 alunos
2010,24,RN,2412005,São Gonçalo do Amarante,24080748,EE JOSE MOACIR DE OLIVEIRA,2,1,232,,98,42.2,415.36,470.4,434.37,420.12,506.93,,,,,,70.4,8.4,21.2,Maior que 90 alunos
2009,24,RN,2412005,São Gonçalo do Amarante,24080748,EE JOSE MOACIR DE OLIVEIRA,2,1,208,,56,26.9,425.71,430.94,432.85,432.49,511.36,,,,,,78.0,3.0,19.0,Maior que 90 alunos
2010,24,RN,2408953,Rio do Fogo,24080829,EE GOVERNADOR LAVOISIER MAIA SOBRINHO,2,1,180,,24,13.3,413.4,494.17,433.54,412.43,550.0,,,,,,82.7,1.7,15.6,Maior que 90 alunos
2009,24,RN,2408953,Rio do Fogo,24080829,EE GOVERNADOR LAVOISIER MAIA SOBRINHO,2,1,123,,20,16.3,431.02,388.36,398.59,455.15,501.32,,,,,,73.3,1.9,24.8,Maior que 90 alunos
2013,24,RN,2408102,Natal,24080853,CENTRO EDUCACIONAL MUNDO INFANTIL,4,1,12,0.0,11,91.67,419.47,513.15,479.17,518.55,481.82,,,,33.3,,92.9,7.1,0.0,De 1 a 30 alunos
2015,24,RN,2408102,Natal,24080853,CENTRO EDUCACIONAL MUNDO INFANTIL,4,1,18,0.0,14,77.78,486.29,552.96,512.24,476.37,534.29,,,Grupo 3,41.7,78.57,79.6,20.4,0.0,De 1 a 30 alunos
2015,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,28,0.0,28,100.0,469.71,567.66,516.55,465.29,619.29,,,Grupo 3,43.8,60.71,98.5,1.5,0.0,De 1 a 30 alunos
2013,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,22,1.0,22,100.0,503.99,548.14,515.27,556.91,575.45,,,,45.8,,97.1,2.9,0.0,De 1 a 30 alunos
2009,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,35,,26,74.3,522.32,517.5,502.59,512.18,586.54,,,,,,96.2,3.8,0.0,De 31 a 60 alunos
2014,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,29,0.0,24,82.76,514.16,561.95,512.9,542.42,579.17,,,,54.0,79.17,98.8,1.2,0.0,De 1 a 30 alunos
2010,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,26,,23,88.5,525.14,576.36,537.35,570.9,630.43,,,,,,92.5,7.5,0.0,De 1 a 30 alunos
2011,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,39,,37,94.87,492.87,503.66,541.98,576.74,596.22,,,,,,78.7,21.3,0.0,De 31 a 60 alunos
2012,24,RN,2402006,Caicó,24081078,COLEGIO UNIVERSITARIO DE CAICO,4,1,24,,24,100.0,487.84,551.98,504.31,548.03,595.0,,,,,,91.9,8.1,0.0,De 1 a 30 alunos
2012,24,RN,2402303,Caraúbas,24081280,EDUCANDARIO EXITO COLEGIO E CURSO,4,1,12,,11,91.67,438.7,513.42,453.11,448.8,441.82,,,,,,100.0,0.0,0.0,De 1 a 30 alunos
2013,24,RN,2402303,Caraúbas,24081280,EDUCANDARIO EXITO COLEGIO E CURSO,4,1,12,0.0,12,100.0,455.82,496.43,457.14,493.31,506.67,,,,41.7,,100.0,0.0,0.0,De 1 a 30 alunos
2015,24,RN,2402303,Caraúbas,24081280,EDUCANDARIO EXITO COLEGIO E CURSO,4,1,14,1.0,13,92.86,472.06,551.05,498.9,445.85,593.85,,,Grupo 3,37.5,76.92,100.0,0.0,0.0,De 1 a 30 alunos
2014,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,266,1.0,169,63.53,442.02,513.47,471.87,430.71,440.47,,,,50.0,84.62,79.1,18.6,2.3,Maior que 90 alunos
2012,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,204,,103,50.49,420.06,474.66,451.15,427.08,465.05,,,,,,69.6,5.9,24.5,Maior que 90 alunos
2013,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,222,1.0,149,67.12,439.3,480.43,444.19,454.71,479.73,,,,59.5,,73.1,4.6,22.3,Maior que 90 alunos
2011,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,173,,98,56.65,403.7,414.38,464.71,441.92,431.43,,,,,,64.6,6.1,29.3,Maior que 90 alunos
2010,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,206,,114,55.3,433.13,474.59,450.34,424.7,571.99,,,,,,82.9,0.5,16.6,Maior que 90 alunos
2015,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,210,3.0,135,64.29,444.55,521.89,458.74,418.3,512.0,,,Grupo 1,54.7,76.3,76.5,0.1,23.4,Maior que 90 alunos
2009,24,RN,2400208,Açu,24081566,ESCOLA ESTADUAL PADRE IBIAPINA,2,1,151,,86,57.0,436.94,438.97,443.94,455.71,558.33,,,,,,73.3,3.1,23.6,Maior que 90 alunos
2010,24,RN,2408003,Mossoró,24081647,COLEGIO ESTUDIO VISAO,4,1,18,,17,94.4,497.18,549.89,538.79,503.82,579.41,,,,,,100.0,0.0,0.0,De 1 a 30 alunos
2013,24,RN,2408003,Mossoró,24081647,COLEGIO ESTUDIO VISAO,4,1,14,0.0,11,78.57,453.59,503.6,461.51,464.7,536.36,,,,38.5,,97.1,2.9,0.0,De 1 a 30 alunos
2014,24,RN,2408003,Mossoró,24081647,COLEGIO ESTUDIO VISAO,4,1,11,0.0,10,90.91,523.88,576.54,542.16,512.23,572.0,,,,30.8,80.0,100.0,0.0,0.0,De 1 a 30 alunos
2011,24,RN,2408003,Mossoró,24081647,COLEGIO ESTUDIO VISAO,4,1,20,,15,75.0,425.09,468.19,520.63,466.23,601.33,,,,,,100.0,0.0,0.0,De 1 a 30 alunos
2009,24,RN,2408003,Mossoró,24081647,COLEGIO ESTUDIO VISAO,4,1,16,,14,87.5,484.91,518.65,502.55,460.26,662.5,,,,,,100.0,0.0,0.0,De 1 a 30 alunos
2012,24,RN,2408003,Mossoró,24081647,COLEGIO ESTUDIO VISAO,4,1,15,,14,93.33,449.91,525.44,491.64,486.99,542.86,,,,,,100.0,0.0,0.0,De 1 a 30 alunos
2013,24,RN,2408003,Mossoró,24081663,INSTITUTO MARIA DO CARMO,4,1,12,0.0,12,100.0,442.78,493.69,497.48,496.01,586.67,,,,59.5,,95.5,4.5,0.0,De 1 a 30 alunos
2012,24,RN,2408003,Mossoró,24081663,INSTITUTO MARIA DO CARMO,4,1,18,,14,77.78,475.45,543.35,513.02,536.88,534.29,,,,,,98.0,2.0,0.0,De 1 a 30 alunos
2015,24,RN,2408003,Mossoró,24081663,INSTITUTO MARIA DO CARMO,4,1,13,0.0,12,92.31,504.7,601.54,545.12,467.04,576.67,,,Grupo 3,76.9,91.67,97.1,2.9,0.0,De 1 a 30 alunos
2014,24,RN,2408003,Mossoró,24081663,INSTITUTO MARIA DO CARMO,4,1,14,0.0,13,92.86,460.62,536.45,525.32,441.86,550.77,,,,66.7,61.54,100.0,0.0,0.0,De 1 a 30 alunos
2014,24,RN,2408102,Natal,24081728,PIAGET COLEGIO E CURSO,4,1,23,1.0,21,91.3,553.17,562.73,529.99,525.04,671.43,,,,58.6,61.9,97.7,2.3,0.0,De 1 a 30 alunos
2015,24,RN,2408102,Natal,24081728,PIAGET COLEGIO E CURSO,4,1,24,0.0,24,100.0,520.53,572.22,519.57,500.02,619.17,,,Grupo 5,68.0,50.0,100.0,0.0,0.0,De 1 a 30 alunos
2009,24,RN,2408102,Natal,24081728,PIAGET COLEGIO E CURSO,4,1,24,,11,45.8,577.61,562.52,542.31,458.58,687.5,,,,,,90.7,9.3,0.0,De 1 a 30 alunos
2013,24,RN,2408102,Natal,24081728,PIAGET COLEGIO E CURSO,4,1,22,0.0,21,95.45,504.8,548.05,510.54,550.25,585.71,,,,84.5,,82.9,12.9,4.2,De 1 a 30 alunos
2010,24,RN,2408102,Natal,24081728,PIAGET COLEGIO E CURSO,4,1,35,,25,54.3,507.85,553.53,542.36,549.45,627.08,,,,,,90.7,5.6,3.7,De 31 a 60 alunos
2011,24,RN,2408102,Natal,24081728,PIAGET COLEGIO E CURSO,4,1,32,,20,62.5,536.11,528.18,556.8,587.8,617.0,,,,,,85.9,14.1,0.0,De 31 a 60 alunos
2012,24,RN,2408102,Natal,24081744,ITAECE COMPLEXO EDUCACIONAL - ICE,4,1,28,,27,96.43,536.05,550.98,518.65,585.34,574.07,,,,,,98.4,1.6,0.0,De 1 a 30 alunos
2011,24,RN,2408102,Natal,24081744,ITAECE COMPLEXO EDUCACIONAL - ICE,4,1,17,,15,88.24,533.07,542.07,571.61,586.87,644.0,,,,,,97.6,2.4,0.0,De 1 a 30 alunos
2014,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,80,1.0,70,87.5,491.91,559.86,525.02,479.89,557.43,,,,47.4,50.0,88.5,10.7,0.8,De 61 a 90 alunos
2013,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,97,0.0,84,86.6,483.29,521.01,489.7,510.47,541.9,,,,65.5,,80.0,18.8,1.2,Maior que 90 alunos
2010,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,98,,62,63.3,492.2,529.71,508.02,481.15,609.27,,,,,,82.8,11.6,5.6,Maior que 90 alunos
2012,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,84,,72,85.71,477.59,533.19,505.63,514.81,500.28,,,,,,79.1,16.7,4.2,De 61 a 90 alunos
2015,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,87,0.0,83,95.4,475.47,567.49,516.77,476.16,584.82,,,Grupo 3,78.4,86.75,97.0,3.0,0.0,De 61 a 90 alunos
2009,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,46,,16,34.8,475.03,507.45,497.28,500.81,526.56,,,,,,73.9,20.2,5.9,De 31 a 60 alunos
2011,24,RN,2408102,Natal,24081752,ESCOLA MARISTA CHAMPAGNAT DE NATAL,4,1,105,,62,59.05,472.86,477.62,513.28,521.93,503.87,,,,,,77.1,19.1,3.8,Maior que 90 alunos
2012,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,50,,45,90.0,470.63,530.7,489.3,536.01,546.67,,,,,,92.3,7.7,0.0,De 31 a 60 alunos
2009,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,40,,21,52.5,562.89,545.92,547.02,558.7,615.48,,,,,,95.0,5.0,0.0,De 31 a 60 alunos
2014,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,33,0.0,32,96.97,526.5,592.4,558.34,528.41,636.25,,,,63.3,81.25,94.9,5.1,0.0,De 31 a 60 alunos
2010,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,44,,26,59.1,507.26,540.52,537.75,529.58,620.19,,,,,,99.2,0.8,0.0,De 31 a 60 alunos
2011,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,43,,29,67.44,483.47,529.55,549.63,563.61,584.14,,,,,,97.3,2.0,0.7,De 31 a 60 alunos
2015,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,29,0.0,28,96.55,523.75,585.42,520.5,566.1,692.14,,,Grupo 4,50.0,85.71,88.4,11.6,0.0,De 1 a 30 alunos
2013,24,RN,2404200,Goianinha,24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA,4,1,50,0.0,48,96.0,508.05,543.4,502.68,561.22,575.42,,,,61.4,,91.4,8.6,0.0,De 31 a 60 alunos
2009,24,RN,2400703,Alto do Rodrigues,24082252,EE PROF MARIA RODRIGUES GONCALVES,2,1,205,,28,13.7,420.24,427.98,435.41,447.94,505.77,,,,,,69.9,0.6,29.5,Maior que 90 alunos
2010,24,RN,2400703,Alto do Rodrigues,24082252,EE PROF MARIA RODRIGUES GONCALVES,2,1,195,,42,21.5,426.58,489.82,435.88,394.67,540.13,,,,,,72.5,3.1,24.4,Maior que 90 alunos
2015,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,30,0.0,29,96.67,504.77,559.09,503.35,494.31,581.38,,,Grupo 3,38.5,72.41,93.2,5.5,1.3,De 1 a 30 alunos
2014,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,20,0.0,17,85.0,505.72,545.98,529.01,491.12,555.06,,,,30.8,47.06,94.5,4.1,1.4,De 1 a 30 alunos
2010,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,23,,17,73.9,526.93,558.52,541.92,522.51,638.24,,,,,,97.7,1.1,1.2,De 1 a 30 alunos
2012,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,34,,30,88.24,457.9,499.19,469.74,511.42,496.67,,,,,,78.2,16.8,5.0,De 31 a 60 alunos
2013,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,23,0.0,20,86.96,467.6,511.81,485.6,496.79,508.0,,,,41.7,,78.1,17.8,4.1,De 1 a 30 alunos
2011,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,39,,29,74.36,453.51,467.18,508.28,520.12,535.17,,,,,,92.2,1.9,5.9,De 31 a 60 alunos
2009,24,RN,2411205,Santa Cruz,24082279,CONTEXTO DE EDUCACAO E DESENVOLVIMENTO DA APRENDIAZAGEM - CEDAP,4,1,27,,15,55.6,502.89,512.65,523.69,479.98,605.0,,,,,,94.9,5.1,0.0,De 1 a 30 alunos
2011,24,RN,2405801,João Câmara,24082449,ESPACO CULTURAL ANANIAS CAETANO,4,1,16,,10,62.5,432.32,423.01,478.31,469.07,466.0,,,,,,96.7,3.3,0.0,De 1 a 30 alunos
2015,24,RN,2405801,João Câmara,24082449,ESPACO CULTURAL ANANIAS CAETANO,4,1,16,0.0,15,93.75,457.91,491.26,471.14,413.18,524.0,,,Grupo 3,15.4,93.33,98.5,0.0,1.5,De 1 a 30 alunos
2014,24,RN,2405801,João Câmara,24082449,ESPACO CULTURAL ANANIAS CAETANO,4,1,28,0.0,25,89.29,452.58,535.34,499.46,439.98,445.6,,,,30.8,64.0,97.5,2.5,0.0,De 1 a 30 alunos
2013,24,RN,2405801,João Câmara,24082449,ESPACO CULTURAL ANANIAS CAETANO,4,1,25,0.0,24,96.0,464.35,489.61,462.05,488.02,450.0,,,,34.2,,98.6,1.4,0.0,De 1 a 30 alunos
2012,24,RN,2405801,João Câmara,24082449,ESPACO CULTURAL ANANIAS CAETANO,4,1,20,,17,85.0,445.17,468.71,444.61,428.91,432.94,,,,,,100.0,0.0,0.0,De 1 a 30 alunos
2014,24,RN,2408300,Nova Cruz,24083003,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN - CAMPUS NOVA CRUZ,1,1,120,0.0,104,86.67,524.92,592.73,554.92,546.48,605.96,,,,97.0,98.08,91.5,8.3,0.2,Maior que 90 alunos
2015,24,RN,2408300,Nova Cruz,24083003,IFRN - CAMPUS NOVA CRUZ,1,1,138,0.0,115,83.33,501.95,595.88,544.29,500.5,580.89,,,Grupo 2,90.0,88.7,88.7,11.0,0.3,Maior que 90 alunos
2014,24,RN,2403251,Parnamirim,24083011,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RN - IFRN - CAMPUS AVANCADO DE PARNAMIRIM,1,1,120,0.0,93,77.5,573.87,612.4,563.74,614.96,643.44,,,,90.4,95.7,79.1,19.0,1.9,Maior que 90 alunos
2015,24,RN,2403251,Parnamirim,24083011,IFRN - CAMPUS PARNAMIRIM,1,1,109,0.0,90,82.57,555.86,622.67,572.14,610.2,646.22,,,Grupo 4,96.2,93.33,90.0,9.5,0.5,Maior que 90 alunos
2011,24,RN,2408102,Natal,24083046,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RN - IFRN - CAMPUS AVANCADO DA CIDADE ALTA,1,1,120,,73,60.83,554.71,573.69,626.12,659.34,687.95,,,,,,97.5,2.5,0.0,Maior que 90 alunos
2014,24,RN,2412005,São Gonçalo do Amarante,24083054,INSTITUTO FEDERAL DE EDUC CIENCIA E TECNOLOGIA DO RN - CAMPUS SAO GONCALO DO AMARANTE,1,1,95,0.0,71,74.74,536.65,604.36,556.32,580.64,592.11,,,,86.7,100.0,79.2,18.9,1.9,Maior que 90 alunos
2015,24,RN,2412005,São Gonçalo do Amarante,24083054,IFRN - CAMPUS SAO GONCALO DO AMARANTE,1,1,123,1.0,107,86.99,529.05,616.67,556.93,555.69,677.01,,,Grupo 3,90.0,98.13,79.6,13.7,6.7,Maior que 90 alunos
2011,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,209,,142,67.94,505.68,518.8,560.46,566.48,572.96,,,,,,70.3,29.3,0.4,Maior que 90 alunos
2010,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,204,,152,74.5,515.56,564.95,535.47,526.2,608.61,,,,,,78.5,21.5,0.0,Maior que 90 alunos
2015,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,142,0.0,136,95.77,505.59,576.31,534.91,485.26,594.71,,,Grupo 4,65.1,67.65,76.5,23.5,0.0,Maior que 90 alunos
2009,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,213,,178,83.6,540.24,530.36,528.91,503.17,619.74,,,,,,74.3,25.4,0.3,Maior que 90 alunos
2013,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,133,0.0,128,96.24,493.89,549.32,519.4,532.32,555.63,,,,66.7,,69.3,30.7,0.0,Maior que 90 alunos
2012,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,193,,184,95.34,513.34,561.08,522.35,554.67,577.39,,,,,,85.2,14.8,0.0,Maior que 90 alunos
2014,24,RN,2408102,Natal,24083186,CDF COLEGIO E CURSO,4,1,153,0.0,142,92.81,535.87,591.99,546.63,524.09,572.96,,,,58.8,71.83,70.6,29.4,0.0,Maior que 90 alunos
2015,24,RN,2403251,Parnamirim,24083453,CONTEMPORANEO CIDADE VERDE,4,1,52,0.0,48,92.31,532.33,602.86,546.99,559.69,640.0,,,Grupo 5,74.7,64.58,94.1,5.9,0.0,De 31 a 60 alunos
2013,24,RN,2403251,Parnamirim,24083453,CONTEMPORANEO CIDADE VERDE,4,1,62,0.0,59,95.16,557.05,602.78,571.52,614.19,606.1,,,,58.5,,94.1,5.9,0.0,De 61 a 90 alunos
2009,24,RN,2403251,Parnamirim,24083453,CONTEMPORANEO CIDADE VERDE,4,1,38,,12,31.6,602.26,595.14,556.17,487.58,685.42,,,,,,91.0,9.0,0.0,De 31 a 60 alunos
2014,24,RN,2403251,Parnamirim,24083453,CONTEMPORANEO CIDADE VERDE,4,1,67,0.0,61,91.04,570.05,612.75,562.35,581.7,689.84,,,,64.9,62.3,89.7,9.2,1.1,De 61 a 90 alunos
2012,24,RN,2403251,Parnamirim,24083453,CONTEMPORANEO CIDADE VERDE,4,1,49,,46,93.88,540.53,585.04,540.36,618.89,583.04,,,,,,89.3,10.7,0.0,De 31 a 60 alunos
2011,24,RN,2403251,Parnamirim,24083453,CONTEMPORANEO CIDADE VERDE,4,1,48,,36,75.0,531.32,531.07,556.7,602.56,594.44,,,,,,89.7,10.3,0.0,De 31 a 60 alunos
2014,24,RN,2403251,Parnamirim,24083550,CENTRO EDUCACIONAL DE PARNAMIRIM - CELP,4,1,80,0.0,78,97.5,573.07,610.84,573.1,558.18,692.31,,,,65.1,73.08,95.6,4.4,0.0,De 61 a 90 alunos
2011,24,RN,2403251,Parnamirim,24083550,CENTRO EDUCACIONAL DE PARNAMIRIM - CELP,4,1,61,,36,59.02,532.56,543.73,562.47,601.24,660.56,,,,,,100.0,0.0,0.0,De 61 a 90 alunos
2012,24,RN,2403251,Parnamirim,24083550,CENTRO EDUCACIONAL DE PARNAMIRIM - CELP,4,1,71,,69,97.18,534.51,578.64,542.27,595.12,657.68,,,,,,96.0,4.0,0.0,De 61 a 90 alunos
2013,24,RN,2403251,Parnamirim,24083550,CENTRO EDUCACIONAL DE PARNAMIRIM - CELP,4,1,75,0.0,71,94.67,555.81,598.86,560.37,602.01,707.89,,,,69.4,,92.5,7.5,0.0,De 61 a 90 alunos
2015,24,RN,2403251,Parnamirim,24083550,CENTRO EDUCACIONAL DE PARNAMIRIM - CELP,4,1,51,0.0,51,100.0,570.24,626.04,556.48,584.05,720.78,,,Grupo 5,56.9,72.55,84.9,15.1,0.0,De 31 a 60 alunos
2010,24,RN,2408003,Mossoró,24083739,EMPREENDIMENTO DE EDUCACAO PADRAO LTDA,4,1,54,,53,98.1,579.89,628.44,568.5,614.43,657.69,,,,,,100.0,0.0,0.0,De 31 a 60 alunos
2011,24,RN,2408003,Mossoró,24083739,EMPREENDIMENTO DE EDUCACAO PADRAO LTDA,4,1,46,,40,86.96,545.22,546.52,566.76,625.25,642.0,,,,,,100.0,0.0,0.0,De 31 a 60 alunos
2009,24,RN,2408003,Mossoró,24083739,EMPREENDIMENTO DE EDUCACAO PADRAO LTDA,4,1,81,,72,88.9,589.14,589.88,574.84,576.32,662.15,,,,,,98.8,1.2,0.0,De 61 a 90 alunos
2013,24,RN,2408102,Natal,24083879,SESIDRRN,4,1,73,0.0,67,91.78,500.21,547.94,529.86,567.18,571.94,,,,76.5,,98.7,1.3,0.0,De 61 a 90 alunos
2014,24,RN,2408102,Natal,24083879,SESIDRRN,4,1,71,0.0,67,94.37,519.81,581.75,545.19,549.96,591.04,,,,80.8,,100.0,0.0,0.0,De 61 a 90 alunos
2009,24,RN,2408102,Natal,24084140,COLEGIO HIPOCRATES ZONA NORTE,4,1,72,,23,18.2,539.24,536.85,534.3,527.86,684.78,,,,,,87.8,12.2,0.0,De 61 a 90 alunos
2010,24,RN,2408102,Natal,24084140,COLEGIO HIPOCRATES ZONA NORTE,4,1,68,,30,34.3,500.0,546.96,538.55,539.5,604.46,,,,,,90.6,9.1,0.3,De 61 a 90 alunos
2013,24,RN,2408102,Natal,24084140,COLEGIO HIPOCRATES ZONA NORTE,4,1,103,0.0,94,91.26,506.75,558.19,522.28,538.46,557.45,,,,74.8,,90.9,6.4,2.7,Maior que 90 alunos
2014,24,RN,2408102,Natal,24084140,COLEGIO HIPOCRATES ZONA NORTE,4,1,84,0.0,74,88.1,513.61,571.01,539.45,493.24,628.38,,,,63.7,82.43,94.0,5.1,0.9,De 61 a 90 alunos
2011,24,RN,2408102,Natal,24084140,COLEGIO HIPOCRATES ZONA NORTE,4,1,76,,53,69.74,473.66,478.49,525.14,517.97,542.26,,,,,,89.7,9.4,0.9,De 61 a 90 alunos
